XVAL,YVAL,DENSITY
0.8000,-6.9000,-0.144959
0.8000,-6.8000,-0.232555
0.8000,-6.7000,-0.665880
0.8000,-6.6000,-0.074438
0.8000,-6.5000,-0.191796
0.8000,-6.4000,-0.529163
0.8000,-6.3000,-0.580506
0.8000,-6.2000,-0.295298
0.8000,-6.1000,-0.179607
0.8000,-6.0000,-0.397735
0.8000,-5.9000,-0.531421
0.8000,-5.8000,-0.330842
0.8000,-5.7000,-0.112746
0.8000,-5.6000,-0.641728
0.8000,-5.5000,-0.003697
0.8000,-5.4000,-0.247366
0.8000,-5.3000,0.103598
0.8000,-5.2000,-0.476307
0.8000,-5.1000,-0.351186
0.8000,-5.0000,-0.509455
0.8000,-4.9000,-0.532831
0.8000,-4.8000,-0.427168
0.8000,-4.7000,0.120375
0.8000,-4.6000,-0.085307
0.8000,-4.5000,-0.002662
0.8000,-4.4000,0.013940
0.8000,-4.3000,-0.631019
0.8000,-4.2000,-0.327741
0.8000,-4.1000,-0.482616
0.8000,-4.0000,0.103209
0.8000,-3.9000,-0.054744
0.8000,-3.8000,-0.071589
0.8000,-3.7000,-0.154820
0.8000,-3.6000,-0.030257
0.8000,-3.5000,-0.700882
0.8000,-3.4000,-0.026322
0.8000,-3.3000,-0.408601
0.8000,-3.2000,-0.229790
0.8000,-3.1000,-0.468239
0.8000,-3.0000,-0.252777
0.8000,-2.9000,-0.688884
0.8000,-2.8000,-0.570793
0.8000,-2.7000,-0.091904
0.8000,-2.6000,-0.020077
0.8000,-2.5000,-0.382654
0.8000,-2.4000,-0.360688
0.8000,-2.3000,-0.787701
0.8000,-2.2000,-0.608224
0.8000,-2.1000,-0.555466
0.8000,-2.0000,-0.396392
0.8000,-1.9000,-0.421083
0.8000,-1.8000,0.040984
0.8000,-1.7000,-0.493215
0.8000,-1.6000,-0.316050
0.8000,-1.5000,-0.410822
0.8000,-1.4000,-0.406689
0.8000,-1.3000,-0.466251
0.8000,-1.2000,-0.467305
0.8000,-1.1000,-0.013543
0.8000,-1.0000,-0.697730
0.8000,-0.9000,-0.252838
0.8000,-0.8000,-0.766347
0.8000,-0.7000,-0.393886
0.8000,-0.6000,-0.016261
0.8000,-0.5000,-0.465991
0.8000,-0.4000,-0.287016
0.8000,-0.3000,-0.405645
0.8000,-0.2000,0.055915
0.8000,-0.1000,-0.213749
0.8000,0.0000,0.031320
0.8000,0.1000,0.050262
0.8000,0.2000,0.203507
0.8000,0.3000,0.268566
0.8000,0.4000,0.198220
0.8000,0.5000,-0.118209
0.8000,0.6000,0.413973
0.8000,0.7000,-0.050694
0.8000,0.8000,0.683160
0.8000,0.9000,-0.049736
0.8000,1.0000,-0.070868
0.8000,1.1000,0.542903
0.8000,1.2000,0.611954
0.8000,1.3000,0.015515
0.8000,1.4000,-0.016247
0.8000,1.5000,0.482660
0.8000,1.6000,0.666855
0.8000,1.7000,0.047024
0.8000,1.8000,0.483307
0.8000,1.9000,0.151787
0.8000,2.0000,0.339832
0.8000,2.1000,0.054161
0.8000,2.2000,0.665663
0.8000,2.3000,0.046961
0.8000,2.4000,0.032049
0.8000,2.5000,0.120792
0.8000,2.6000,0.252922
0.8000,2.7000,0.605148
0.8000,2.8000,0.692744
0.8000,2.9000,0.470974
0.8000,3.0000,0.221662
0.8000,3.1000,0.187133
0.8000,3.2000,0.140781
0.8000,3.3000,0.249651
0.8000,3.4000,0.411196
0.8000,3.5000,-0.012885
0.8000,3.6000,0.219930
0.8000,3.7000,-0.185061
0.8000,3.8000,0.459301
0.8000,3.9000,-0.028029
0.8000,4.0000,0.471067
0.8000,4.1000,0.686487
0.8000,4.2000,0.092561
0.8000,4.3000,0.495564
0.8000,4.4000,0.577679
0.8000,4.5000,-0.000652
0.8000,4.6000,0.434203
0.8000,4.7000,0.416240
0.8000,4.8000,0.675826
0.8000,4.9000,0.646609
0.8000,5.0000,0.547055
0.8000,5.1000,0.557208
0.8000,5.2000,0.254083
0.8000,5.3000,0.555377
0.8000,5.4000,0.577074
0.8000,5.5000,0.031767
0.8000,5.6000,0.496016
0.8000,5.7000,0.415571
0.8000,5.8000,0.345411
0.8000,5.9000,-0.018755
0.8000,6.0000,0.564170
0.8000,6.1000,0.021776
0.8000,6.2000,0.121707
0.8000,6.3000,-0.085418
0.8000,6.4000,0.455293
0.8000,6.5000,0.176797
0.8000,6.6000,0.565495
0.8000,6.7000,0.279225
0.8000,6.8000,0.589963
0.8000,6.9000,0.755059
0.8000,7.0000,-0.109015
0.8000,7.1000,0.620673
0.8000,7.2000,0.571998
0.8000,7.3000,-0.018383
0.8000,7.4000,0.490189
0.8000,7.5000,0.005356
0.8000,7.6000,0.096111
0.8000,7.7000,0.584469
0.8000,7.8000,0.546240
0.8000,7.9000,0.295050
0.8000,8.0000,0.692153
0.8000,8.1000,0.469740
0.8000,8.2000,-0.071622
0.8000,8.3000,0.751697
0.8000,8.4000,0.551662
0.8000,8.5000,0.391012
0.8000,8.6000,0.031123
0.8000,8.7000,0.417197
0.8000,8.8000,0.189431
0.8000,8.9000,0.785258
0.8000,9.0000,0.086945
0.8000,9.1000,0.267924
0.8000,9.2000,0.200687
0.8000,9.3000,0.152000
0.8000,9.4000,0.202189
0.8000,9.5000,0.637120
0.8000,9.6000,0.498107
0.8000,9.7000,0.595482
0.8000,9.8000,0.387243
0.8000,9.9000,-0.011911
0.8000,10.0000,0.326485
0.9000,-10.0000,-0.350597
0.9000,-9.9000,-0.625953
0.9000,-9.8000,-0.100313
0.9000,-9.7000,-0.260329
0.9000,-9.6000,-0.178587
0.9000,-9.5000,-0.390735
0.9000,-9.4000,-0.176599
0.9000,-9.3000,-0.459890
0.9000,-9.2000,-0.588356
0.9000,-9.1000,-0.241607
0.9000,-9.0000,-0.484940
0.9000,-8.9000,-0.577070
0.9000,-8.8000,-0.753776
0.9000,-8.7000,0.108507
0.9000,-8.6000,0.042514
0.9000,-8.5000,-0.567294
0.9000,-8.4000,-0.221841
0.9000,-8.3000,0.148063
0.9000,-8.2000,-0.497310
0.9000,-8.1000,-0.332107
0.9000,-8.0000,0.046321
0.9000,-7.9000,-0.454615
0.9000,-7.8000,-0.364880
0.9000,-7.7000,0.116809
0.9000,-7.6000,-0.208004
0.9000,-7.5000,-0.727849
0.9000,-7.4000,-0.201544
0.9000,-7.3000,-0.045456
0.9000,-7.2000,-0.299046
0.9000,-7.1000,-0.008186
0.9000,-7.0000,-0.145788
0.9000,-6.9000,-0.291186
0.9000,-6.8000,-0.300978
0.9000,-6.7000,0.145138
0.9000,-6.6000,-0.373446
0.9000,-6.5000,0.078566
0.9000,-6.4000,-0.684135
0.9000,-6.3000,-0.141866
0.9000,-6.2000,-0.147236
0.9000,-6.1000,-0.294971
0.9000,-6.0000,-0.021964
0.9000,-5.9000,0.166065
0.9000,-5.8000,0.105596
0.9000,-5.7000,0.001890
0.9000,-5.6000,-0.095194
0.9000,-5.5000,-0.737778
0.9000,-5.4000,-0.579123
0.9000,-5.3000,-0.682559
0.9000,-5.2000,-0.165527
0.9000,-5.1000,-0.780932
0.9000,-5.0000,-0.670434
0.9000,-4.9000,-0.372877
0.9000,-4.8000,-0.183057
0.9000,-4.7000,-0.200887
0.9000,-4.6000,-0.120834
0.9000,-4.5000,-0.044366
0.9000,-4.4000,-0.149904
0.9000,-4.3000,-0.304168
0.9000,-4.2000,-0.686057
0.9000,-4.1000,-0.615853
0.9000,-4.0000,0.058842
0.9000,-3.9000,-0.086003
0.9000,-3.8000,-0.695040
0.9000,-3.7000,-0.748727
0.9000,-3.6000,-0.675740
0.9000,-3.5000,-0.361551
0.9000,-3.4000,-0.720367
0.9000,-3.3000,-0.040116
0.9000,-3.2000,-0.524045
0.9000,-3.1000,0.039273
0.9000,-3.0000,-0.387302
0.9000,-2.9000,-0.309811
0.9000,-2.8000,-0.503184
0.9000,-2.7000,-0.073299
0.9000,-2.6000,-0.350928
0.9000,-2.5000,-0.023332
0.9000,-2.4000,-0.249034
0.9000,-2.3000,-0.458271
0.9000,-2.2000,-0.181902
0.9000,-2.1000,-0.527673
0.9000,-2.0000,0.096492
0.9000,-1.9000,-0.349798
0.9000,-1.8000,-0.577148
0.9000,-1.7000,-0.407022
0.9000,-1.6000,0.017465
0.9000,-1.5000,-0.335824
0.9000,-1.4000,-0.688636
0.9000,-1.3000,-0.481311
0.9000,-1.2000,0.066044
0.9000,-1.1000,-0.504031
0.9000,-1.0000,0.089877
0.9000,-0.9000,0.058651
0.9000,-0.8000,-0.663078
0.9000,-0.7000,-0.629736
0.9000,-0.6000,-0.554992
0.9000,-0.5000,-0.142126
0.9000,-0.4000,-0.236642
0.9000,-0.3000,-0.265468
0.9000,-0.2000,-0.422857
0.9000,-0.1000,0.035808
0.9000,0.0000,-0.556871
0.9000,0.1000,0.142580
0.9000,0.2000,0.150330
0.9000,0.3000,0.179704
0.9000,0.4000,0.506866
0.9000,0.5000,0.135053
0.9000,0.6000,0.278146
0.9000,0.7000,0.577265
0.9000,0.8000,-0.015264
0.9000,0.9000,0.001151
0.9000,1.0000,0.771765
0.9000,1.1000,0.005185
0.9000,1.2000,0.634094
0.9000,1.3000,0.109211
0.9000,1.4000,0.153874
0.9000,1.5000,0.495928
0.9000,1.6000,0.460969
0.9000,1.7000,0.322368
0.9000,1.8000,0.700910
0.9000,1.9000,0.109605
0.9000,2.0000,0.422010
0.9000,2.1000,0.572211
0.9000,2.2000,0.049000
0.9000,2.3000,0.301166
0.9000,2.4000,0.063901
0.9000,2.5000,0.212712
0.9000,2.6000,-0.155301
0.9000,2.7000,0.223969
0.9000,2.8000,0.364354
0.9000,2.9000,0.042289
0.9000,3.0000,0.308495
0.9000,3.1000,0.616469
0.9000,3.2000,0.042809
0.9000,3.3000,0.613066
0.9000,3.4000,0.663537
0.9000,3.5000,0.152918
0.9000,3.6000,0.000467
0.9000,3.7000,0.241198
0.9000,3.8000,0.272119
0.9000,3.9000,0.602023
0.9000,4.0000,0.616572
0.9000,4.1000,0.271981
0.9000,4.2000,0.303137
0.9000,4.3000,0.534967
0.9000,4.4000,0.230929
0.9000,4.5000,0.446420
0.9000,4.6000,0.341312
0.9000,4.7000,0.006545
0.9000,4.8000,0.571324
0.9000,4.9000,0.132093
0.9000,5.0000,0.290451
0.9000,5.1000,0.473285
0.9000,5.2000,0.125835
0.9000,5.3000,0.251279
0.9000,5.4000,0.290319
0.9000,5.5000,0.063453
0.9000,5.6000,0.749474
0.9000,5.7000,-0.000652
0.9000,5.8000,0.520235
0.9000,5.9000,0.027503
0.9000,6.0000,0.143960
0.9000,6.1000,0.379917
0.9000,6.2000,0.652949
0.9000,6.3000,0.208958
0.9000,6.4000,0.196576
0.9000,6.5000,0.492703
0.9000,6.6000,-0.036000
0.9000,6.7000,0.449949
0.9000,6.8000,0.160777
0.9000,6.9000,0.510039
0.9000,7.0000,0.048600
0.9000,7.1000,0.706198
0.9000,7.2000,-0.078193
0.9000,7.3000,0.160653
0.9000,7.4000,0.276684
0.9000,7.5000,0.465043
0.9000,7.6000,0.668839
0.9000,7.7000,-0.150118
0.9000,7.8000,0.286711
0.9000,7.9000,0.093523
0.9000,8.0000,0.340817
0.9000,8.1000,0.048558
0.9000,8.2000,0.374430
0.9000,8.3000,0.484658
0.9000,8.4000,0.295208
0.9000,8.5000,-0.123949
0.9000,8.6000,0.304175
0.9000,8.7000,0.464952
0.9000,8.8000,0.026217
0.9000,8.9000,0.339421
0.9000,9.0000,0.234044
0.9000,9.1000,0.402477
0.9000,9.2000,0.628552
0.9000,9.3000,0.198103
0.9000,9.4000,0.026386
0.9000,9.5000,0.353812
0.9000,9.6000,0.280143
0.9000,9.7000,0.558830
0.9000,9.8000,0.275800
0.9000,9.9000,-0.139496
0.9000,10.0000,0.230375
1.0000,-10.0000,-0.395909
1.0000,-9.9000,-0.163096
1.0000,-9.8000,-0.132071
1.0000,-9.7000,-0.434196
1.0000,-9.6000,-0.518018
1.0000,-9.5000,-0.174540
1.0000,-9.4000,-0.159257
1.0000,-9.3000,-0.657252
1.0000,-9.2000,-0.168319
1.0000,-9.1000,-0.499058
1.0000,-9.0000,-0.042131
1.0000,-8.9000,-0.292750
1.0000,-8.8000,-0.167866
1.0000,-8.7000,-0.718412
1.0000,-8.6000,0.175673
1.0000,-8.5000,-0.604487
1.0000,-8.4000,-0.469611
1.0000,-8.3000,-0.289951
1.0000,-8.2000,-0.117895
1.0000,-8.1000,-0.489186
1.0000,-8.0000,-0.544188
1.0000,-7.9000,-0.549416
1.0000,-7.8000,-0.242535
1.0000,-7.7000,0.022091
1.0000,-7.6000,-0.550419
1.0000,-7.5000,-0.146243
1.0000,-7.4000,0.105788
1.0000,-7.3000,-0.567194
1.0000,-7.2000,-0.463220
1.0000,-7.1000,-0.574016
1.0000,-7.0000,-0.193962
1.0000,-6.9000,-0.408443
1.0000,-6.8000,-0.113412
1.0000,-6.7000,-0.647838
1.0000,-6.6000,-0.325768
1.0000,-6.5000,-0.048717
1.0000,-6.4000,-0.687370
1.0000,-6.3000,0.085317
1.0000,-6.2000,0.028057
1.0000,-6.1000,-0.639440
1.0000,-6.0000,-0.472518
1.0000,-5.9000,-0.021472
1.0000,-5.8000,-0.510904
1.0000,-5.7000,-0.064345
1.0000,-5.6000,-0.343228
1.0000,-5.5000,-0.652733
1.0000,-5.4000,0.044843
1.0000,-5.3000,-0.347934
1.0000,-5.2000,-0.426521
1.0000,-5.1000,0.086498
1.0000,-5.0000,-0.562471
1.0000,-4.9000,-0.666806
1.0000,-4.8000,-0.323976
1.0000,-4.7000,-0.456093
1.0000,-4.6000,-0.131215
1.0000,-4.5000,-0.305797
1.0000,-4.4000,-0.469329
1.0000,-4.3000,-0.709095
1.0000,-4.2000,-0.039553
1.0000,-4.1000,-0.130155
1.0000,-4.0000,-0.612379
1.0000,-3.9000,-0.498764
1.0000,-3.8000,0.004109
1.0000,-3.7000,0.108689
1.0000,-3.6000,-0.067146
1.0000,-3.5000,-0.597982
1.0000,-3.4000,-0.010579
1.0000,-3.3000,-0.317019
1.0000,-3.2000,-0.373484
1.0000,-3.1000,-0.541995
1.0000,-3.0000,0.132565
1.0000,-2.9000,-0.118186
1.0000,-2.8000,-0.598333
1.0000,-2.7000,0.013120
1.0000,-2.6000,-0.365776
1.0000,-2.5000,-0.540516
1.0000,-2.4000,-0.386258
1.0000,-2.3000,-0.577651
1.0000,-2.2000,0.017683
1.0000,-2.1000,-0.590687
1.0000,-2.0000,-0.456395
1.0000,-1.9000,-0.447935
1.0000,-1.8000,-0.426531
1.0000,-1.7000,-0.413584
1.0000,-1.6000,-0.699751
1.0000,-1.5000,-0.063908
1.0000,-1.4000,-0.109815
1.0000,-1.3000,-0.248657
1.0000,-1.2000,-0.402762
1.0000,-1.1000,-0.679521
1.0000,-1.0000,0.090982
1.0000,-0.9000,-0.613814
1.0000,-0.8000,-0.412798
1.0000,-0.7000,-0.440898
1.0000,-0.6000,-0.004190
1.0000,-0.5000,0.035795
1.0000,-0.4000,-0.497852
1.0000,-0.3000,-0.083110
1.0000,-0.2000,-0.113639
1.0000,-0.1000,-0.623029
1.0000,0.0000,-0.418129
1.0000,0.1000,0.653651
1.0000,0.2000,0.447427
1.0000,0.3000,0.472145
1.0000,0.4000,0.094080
1.0000,0.5000,0.295306
1.0000,0.6000,0.542233
1.0000,0.7000,0.003337
1.0000,0.8000,0.747676
1.0000,0.9000,0.485956
1.0000,1.0000,-0.036903
1.0000,1.1000,0.321054
1.0000,1.2000,0.413893
1.0000,1.3000,0.645187
1.0000,1.4000,0.294370
1.0000,1.5000,0.693066
1.0000,1.6000,0.648096
1.0000,1.7000,0.171450
1.0000,1.8000,0.272598
1.0000,1.9000,0.172999
1.0000,2.0000,0.384237
1.0000,2.1000,0.027728
1.0000,2.2000,0.210940
1.0000,2.3000,0.675224
1.0000,2.4000,0.059216
1.0000,2.5000,0.509638
1.0000,2.6000,0.317911
1.0000,2.7000,0.282239
1.0000,2.8000,0.242612
1.0000,2.9000,0.371553
1.0000,3.0000,0.152165
1.0000,3.1000,0.136759
1.0000,3.2000,0.540759
1.0000,3.3000,0.414355
1.0000,3.4000,0.566754
1.0000,3.5000,0.013190
1.0000,3.6000,0.420705
1.0000,3.7000,0.643469
1.0000,3.8000,0.118442
1.0000,3.9000,0.621530
1.0000,4.0000,0.387545
1.0000,4.1000,0.480484
1.0000,4.2000,0.176748
1.0000,4.3000,0.584215
1.0000,4.4000,0.433781
1.0000,4.5000,-0.105005
1.0000,4.6000,-0.047625
1.0000,4.7000,0.405596
1.0000,4.8000,0.307530
1.0000,4.9000,0.606655
1.0000,5.0000,0.170026
1.0000,5.1000,0.649392
1.0000,5.2000,0.285775
1.0000,5.3000,0.135311
1.0000,5.4000,0.035415
1.0000,5.5000,-0.142888
1.0000,5.6000,0.019623
1.0000,5.7000,-0.129643
1.0000,5.8000,0.662822
1.0000,5.9000,0.397031
1.0000,6.0000,-0.111380
1.0000,6.1000,0.066387
1.0000,6.2000,0.014323
1.0000,6.3000,0.596664
1.0000,6.4000,0.293782
1.0000,6.5000,0.122410
1.0000,6.6000,0.581278
1.0000,6.7000,0.748730
1.0000,6.8000,0.467423
1.0000,6.9000,0.420944
1.0000,7.0000,0.335854
1.0000,7.1000,0.530328
1.0000,7.2000,0.655152
1.0000,7.3000,-0.062917
1.0000,7.4000,0.018266
1.0000,7.5000,0.546978
1.0000,7.6000,0.418868
1.0000,7.7000,0.125628
1.0000,7.8000,0.196776
1.0000,7.9000,0.400737
1.0000,8.0000,0.675092
1.0000,8.1000,0.300741
1.0000,8.2000,0.635813
1.0000,8.3000,0.524945
1.0000,8.4000,0.471181
1.0000,8.5000,0.008506
1.0000,8.6000,0.632256
1.0000,8.7000,0.612704
1.0000,8.8000,0.123981
1.0000,8.9000,0.697239
1.0000,9.0000,0.237614
1.0000,9.1000,0.103017
1.0000,9.2000,0.136263
1.0000,9.3000,0.573436
1.0000,9.4000,-0.006509
1.0000,9.5000,0.522202
1.0000,9.6000,0.338592
1.0000,9.7000,0.267844
1.0000,9.8000,0.674273
1.0000,9.9000,0.348495
1.0000,10.0000,0.705430
1.1000,-10.0000,-0.181874
1.1000,-9.9000,-0.025433
1.1000,-9.8000,-0.553541
1.1000,-9.7000,-0.384874
1.1000,-9.6000,-0.193644
1.1000,-9.5000,-0.166791
1.1000,-9.4000,-0.463275
1.1000,-9.3000,-0.071561
1.1000,-9.2000,-0.411263
1.1000,-9.1000,0.060432
1.1000,-9.0000,-0.441257
1.1000,-8.9000,-0.267125
1.1000,-8.8000,-0.147308
1.1000,-8.7000,-0.037714
1.1000,-8.6000,0.089936
1.1000,-8.5000,-0.189542
1.1000,-8.4000,-0.577274
1.1000,-8.3000,-0.009639
1.1000,-8.2000,-0.234974
1.1000,-8.1000,-0.202155
1.1000,-8.0000,-0.063493
1.1000,-7.9000,-0.026449
1.1000,-7.8000,-0.354356
1.1000,-7.7000,-0.285844
1.1000,-7.6000,-0.408015
1.1000,-7.5000,-0.254582
1.1000,-7.4000,-0.298679
1.1000,-7.3000,-0.121148
1.1000,-7.2000,0.157715
1.1000,-7.1000,-0.316294
1.1000,-7.0000,-0.658327
1.1000,-6.9000,-0.515589
1.1000,-6.8000,-0.578376
1.1000,-6.7000,0.137516
1.1000,-6.6000,-0.110016
1.1000,-6.5000,-0.004191
1.1000,-6.4000,-0.616194
1.1000,-6.3000,-0.287561
1.1000,-6.2000,-0.384362
1.1000,-6.1000,0.027881
1.1000,-6.0000,-0.236938
1.1000,-5.9000,-0.353355
1.1000,-5.8000,-0.470868
1.1000,-5.7000,-0.110017
1.1000,-5.6000,-0.556128
1.1000,-5.5000,-0.705388
1.1000,-5.4000,-0.352467
1.1000,-5.3000,-0.727515
1.1000,-5.2000,-0.436053
1.1000,-5.1000,-0.389142
1.1000,-5.0000,-0.072469
1.1000,-4.9000,-0.041518
1.1000,-4.8000,-0.189092
1.1000,-4.7000,-0.325466
1.1000,-4.6000,-0.256682
1.1000,-4.5000,-0.054788
1.1000,-4.4000,-0.137646
1.1000,-4.3000,-0.617684
1.1000,-4.2000,-0.601585
1.1000,-4.1000,-0.111535
1.1000,-4.0000,-0.339763
1.1000,-3.9000,0.044728
1.1000,-3.8000,-0.195897
1.1000,-3.7000,-0.747854
1.1000,-3.6000,-0.397319
1.1000,-3.5000,-0.086019
1.1000,-3.4000,-0.130038
1.1000,-3.3000,-0.110750
1.1000,-3.2000,-0.095152
1.1000,-3.1000,-0.027270
1.1000,-3.0000,-0.360703
1.1000,-2.9000,-0.278258
1.1000,-2.8000,-0.164165
1.1000,-2.7000,-0.539831
1.1000,-2.6000,-0.549467
1.1000,-2.5000,-0.333129
1.1000,-2.4000,-0.181742
1.1000,-2.3000,-0.220710
1.1000,-2.2000,-0.570020
1.1000,-2.1000,-0.259413
1.1000,-2.0000,-0.065055
1.1000,-1.9000,0.034580
1.1000,-1.8000,-0.176863
1.1000,-1.7000,0.028309
1.1000,-1.6000,-0.391462
1.1000,-1.5000,-0.168213
1.1000,-1.4000,-0.596833
1.1000,-1.3000,-0.007412
1.1000,-1.2000,0.164901
1.1000,-1.1000,-0.644908
1.1000,-1.0000,-0.461659
1.1000,-0.9000,-0.047769
1.1000,-0.8000,-0.042590
1.1000,-0.7000,-0.531723
1.1000,-0.6000,0.051420
1.1000,-0.5000,-0.039068
1.1000,-0.4000,-0.179689
1.1000,-0.3000,0.122301
1.1000,-0.2000,-0.260723
1.1000,-0.1000,-0.351755
1.1000,0.0000,-0.520281
1.1000,0.1000,0.476946
1.1000,0.2000,-0.011955
1.1000,0.3000,0.619029
1.1000,0.4000,0.462054
1.1000,0.5000,0.026561
1.1000,0.6000,0.158276
1.1000,0.7000,0.726903
1.1000,0.8000,-0.092938
1.1000,0.9000,0.113488
1.1000,1.0000,0.106696
1.1000,1.1000,0.182627
1.1000,1.2000,0.625363
1.1000,1.3000,0.055800
1.1000,1.4000,0.458135
1.1000,1.5000,0.182311
1.1000,1.6000,-0.078736
1.1000,1.7000,-0.002208
1.1000,1.8000,0.026423
1.1000,1.9000,0.368228
1.1000,2.0000,0.114019
1.1000,2.1000,0.588537
1.1000,2.2000,-0.105290
1.1000,2.3000,0.581635
1.1000,2.4000,0.034132
1.1000,2.5000,0.551498
1.1000,2.6000,0.546441
1.1000,2.7000,0.419035
1.1000,2.8000,0.216769
1.1000,2.9000,0.119298
1.1000,3.0000,0.002721
1.1000,3.1000,0.560947
1.1000,3.2000,0.621831
1.1000,3.3000,0.319002
1.1000,3.4000,0.568104
1.1000,3.5000,0.494208
1.1000,3.6000,0.521179
1.1000,3.7000,0.044929
1.1000,3.8000,0.232178
1.1000,3.9000,0.049962
1.1000,4.0000,0.067139
1.1000,4.1000,0.149659
1.1000,4.2000,0.029996
1.1000,4.3000,-0.108404
1.1000,4.4000,0.302157
1.1000,4.5000,0.683309
1.1000,4.6000,0.122215
1.1000,4.7000,0.402947
1.1000,4.8000,0.485343
1.1000,4.9000,0.299816
1.1000,5.0000,0.442142
1.1000,5.1000,0.632153
1.1000,5.2000,0.052831
1.1000,5.3000,0.737363
1.1000,5.4000,0.205270
1.1000,5.5000,0.662040
1.1000,5.6000,0.473625
1.1000,5.7000,0.117427
1.1000,5.8000,0.483613
1.1000,5.9000,-0.004853
1.1000,6.0000,0.009803
1.1000,6.1000,0.333824
1.1000,6.2000,0.273033
1.1000,6.3000,0.416284
1.1000,6.4000,0.403283
1.1000,6.5000,0.659889
1.1000,6.6000,0.278028
1.1000,6.7000,0.461823
1.1000,6.8000,0.678934
1.1000,6.9000,0.175975
1.1000,7.0000,0.539355
1.1000,7.1000,-0.010759
1.1000,7.2000,0.189389
1.1000,7.3000,0.346084
1.1000,7.4000,0.079933
1.1000,7.5000,0.196731
1.1000,7.6000,0.118410
1.1000,7.7000,0.658030
1.1000,7.8000,0.629508
1.1000,7.9000,0.022416
1.1000,8.0000,0.455950
1.1000,8.1000,0.204119
1.1000,8.2000,0.656651
1.1000,8.3000,0.301143
1.1000,8.4000,-0.127165
1.1000,8.5000,0.171110
1.1000,8.6000,0.235390
1.1000,8.7000,-0.035265
1.1000,8.8000,0.101435
1.1000,8.9000,0.572080
1.1000,9.0000,0.267244
1.1000,9.1000,0.626856
1.1000,9.2000,-0.164211
1.1000,9.3000,-0.182001
1.1000,9.4000,0.245946
1.1000,9.5000,0.537312
1.1000,9.6000,0.173402
1.1000,9.7000,0.695263
1.1000,9.8000,0.556616
1.1000,9.9000,-0.038154
1.1000,10.0000,0.513350
1.2000,-10.0000,-0.051390
1.2000,-9.9000,-0.605186
1.2000,-9.8000,-0.224683
1.2000,-9.7000,-0.427508
1.2000,-9.6000,-0.147412
1.2000,-9.5000,-0.405536
1.2000,-9.4000,-0.722757
1.2000,-9.3000,-0.103838
1.2000,-9.2000,-0.340425
1.2000,-9.1000,-0.130915
1.2000,-9.0000,-0.238113
1.2000,-8.9000,-0.515800
1.2000,-8.8000,-0.214750
1.2000,-8.7000,-0.208584
1.2000,-8.6000,-0.261261
1.2000,-8.5000,-0.575802
1.2000,-8.4000,0.099833
1.2000,-8.3000,-0.684938
1.2000,-8.2000,-0.143714
1.2000,-8.1000,-0.652741
1.2000,-8.0000,0.076480
1.2000,-7.9000,-0.369594
1.2000,-7.8000,-0.414051
1.2000,-7.7000,0.094835
1.2000,-7.6000,-0.437532
1.2000,-7.5000,-0.199824
1.2000,-7.4000,-0.374711
1.2000,-7.3000,-0.720806
1.2000,-7.2000,-0.475430
1.2000,-7.1000,-0.544768
1.2000,-7.0000,-0.003897
1.2000,-6.9000,-0.367453
1.2000,-6.8000,-0.230890
1.2000,-6.7000,-0.704564
1.2000,-6.6000,-0.341720
1.2000,-6.5000,-0.234366
1.2000,-6.4000,-0.044758
1.2000,-6.3000,-0.330816
1.2000,-6.2000,-0.234765
1.2000,-6.1000,-0.118379
1.2000,-6.0000,-0.201333
1.2000,-5.9000,-0.351987
1.2000,-5.8000,-0.775606
1.2000,-5.7000,-0.252865
1.2000,-5.6000,-0.639460
1.2000,-5.5000,-0.321540
1.2000,-5.4000,-0.046043
1.2000,-5.3000,0.107874
1.2000,-5.2000,-0.452076
1.2000,-5.1000,-0.568370
1.2000,-5.0000,-0.035484
1.2000,-4.9000,-0.121457
1.2000,-4.8000,-0.676980
1.2000,-4.7000,-0.664432
1.2000,-4.6000,-0.365373
1.2000,-4.5000,-0.520003
1.2000,-4.4000,-0.473140
1.2000,-4.3000,-0.068326
1.2000,-4.2000,0.007143
1.2000,-4.1000,-0.466459
1.2000,-4.0000,-0.511743
1.2000,-3.9000,-0.427209
1.2000,-3.8000,-0.299436
1.2000,-3.7000,0.076842
1.2000,-3.6000,-0.660542
1.2000,-3.5000,-0.519418
1.2000,-3.4000,0.004720
1.2000,-3.3000,-0.198621
1.2000,-3.2000,-0.267114
1.2000,-3.1000,0.138780
1.2000,-3.0000,-0.363351
1.2000,-2.9000,-0.292310
1.2000,-2.8000,0.091754
1.2000,-2.7000,0.064765
1.2000,-2.6000,0.040454
1.2000,-2.5000,-0.248459
1.2000,-2.4000,0.077772
1.2000,-2.3000,-0.686903
1.2000,-2.2000,-0.710075
1.2000,-2.1000,-0.060745
1.2000,-2.0000,-0.130129
1.2000,-1.9000,0.093443
1.2000,-1.8000,-0.311679
1.2000,-1.7000,-0.175575
1.2000,-1.6000,-0.115162
1.2000,-1.5000,-0.303717
1.2000,-1.4000,-0.327646
1.2000,-1.3000,-0.071478
1.2000,-1.2000,0.005779
1.2000,-1.1000,0.023049
1.2000,-1.0000,0.031158
1.2000,-0.9000,-0.676350
1.2000,-0.8000,-0.689883
1.2000,-0.7000,-0.685366
1.2000,-0.6000,-0.565948
1.2000,-0.5000,-0.574244
1.2000,-0.4000,-0.018020
1.2000,-0.3000,-0.378395
